T,current_cost,candidate_cost,probability,accepted,type,idx1,x1,z1,idx2,x2,z2
6647.3096,2964,2994,0.99549705,true,Move,2,80,26,,83,26
6647.3096,2994,3014,0.9969958,true,Move,0,15,58,,10,63
6647.3096,3014,3056.5,0.99362683,true,Move,1,-52,-43,,-57,-43
6647.3096,3056.5,3121.5,0.99026924,true,Swap,0,-57,-43,1,10,63
6647.3096,3121.5,3111,1,true,Move,3,39,12,,35,9
6647.3096,3111,3117,0.99909776,true,Move,3,35,9,,37,11
6647.3096,3117,3090,1,true,Move,1,10,63,,9,60
6647.3096,3090,3097.5,0.99887234,true,Swap,3,83,26,2,37,11
6049.052,3097.5,3090,1,true,Swap,3,37,11,2,83,26
6049.052,3090,3090,1,true,Move,3,37,11,,32,16
6049.052,3090,3110,0.99669915,true,Move,2,83,26,,82,31
6049.052,3110,3118,0.9986783,true,Swap,2,9,60,1,82,31
6049.052,3118,3149,0.99488837,true,Move,1,82,31,,83,36
6049.052,3149,2912,1,true,Swap,4,83,36,1,76,-39
6049.052,2912,3149,0.9615779,true,Swap,1,83,36,4,76,-39
6049.052,3149,3153.5,0.9992564,true,Move,3,32,16,,33,16
6049.052,3153.5,3127.5,1,true,Move,4,76,-39,,79,-34
6049.052,3127.5,3145.5,0.99702877,true,Move,1,83,36,,83,40
6049.052,3145.5,3085,1,true,Move,1,83,40,,78,36
6049.052,3085,3133,0.99209625,true,Swap,4,-57,-43,0,79,-34
6049.052,3133,3121,1,true,Swap,4,78,36,1,-57,-43
6049.052,3121,3172,0.9916044,true,Move,1,-57,-43,,-62,-44
6049.052,3172,3214,0.9930808,true,Move,0,79,-34,,82,-37
6049.052,3214,3224,0.99834824,true,Move,2,9,60,,5,61
6049.052,3224,3383,0.9740573,true,Swap,0,33,16,3,82,-37
6049.052,3383,3227,1,true,Swap,0,-62,-44,1,33,16
6049.052,3227,3088.5,1,true,Swap,1,5,61,2,33,16
6049.052,3088.5,3080,1,true,Move,3,82,-37,,83,-35
6049.052,3080,3114,0.9943951,true,Move,3,83,-35,,87,-35
6049.052,3114,3228,0.9813306,true,Swap,3,78,36,4,87,-35
6049.052,3228,3313,0.9860465,true,Move,0,-62,-44,,-67,-49
6049.052,3313,3346,0.99455947,true,Swap,0,78,36,3,-67,-49
6049.052,3346,3376,0.9950528,true,Move,2,33,16,,37,19
6049.052,3376,3333.5,1,true,Move,1,5,61,,5,56
6049.052,3333.5,3255.5,1,true,Swap,2,87,-35,4,37,19
6049.052,3255.5,3210.5,1,true,Move,2,87,-35,,86,-30
6049.052,3210.5,3312.5,0.9832792,true,Swap,4,-67,-49,3,37,19
6049.052,3312.5,3210.5,1,true,Swap,3,-67,-49,4,37,19
6049.052,3210.5,3162.5,1,true,Move,2,86,-30,,84,-26
6049.052,3162.5,3178,0.9974409,true,Move,0,78,36,,80,35
6049.052,3178,3142.5,1,true,Move,1,5,56,,6,52
6049.052,3142.5,3159.5,0.9971936,true,Move,3,-67,-49,,-70,-48
6049.052,3159.5,3162.5,0.99950415,true,Move,4,37,19,,35,23
6049.052,3162.5,3237.5,0.98767793,true,Move,2,84,-26,,88,-31
6049.052,3237.5,3102.5,1,true,Swap,0,35,23,4,80,35
6049.052,3102.5,3070.5,1,true,Swap,0,6,52,1,35,23
6049.052,3070.5,3083.5,0.9978532,true,Move,0,6,52,,9,53
6049.052,3083.5,3060.5,1,true,Move,0,9,53,,5,51
6049.052,3060.5,3073.5,0.9978532,true,Move,2,88,-31,,90,-30
6049.052,3073.5,3082,0.99859583,true,Move,3,-70,-48,,-73,-46
6049.052,3082,3048,1,true,Move,3,-73,-46,,-69,-46
6049.052,3048,3199,0.9753464,true,Swap,3,5,51,0,-69,-46
6049.052,3199,2935,1,true,Swap,1,90,-30,2,35,23
6049.052,2935,3156,0.9641247,true,Swap,3,80,35,4,5,51
6049.052,3156,3215.5,0.99021196,true,Move,0,-69,-46,,-71,-51
6049.052,3215.5,3224.5,0.9985133,true,Move,3,80,35,,80,37
6049.052,3224.5,3292.5,0.9888215,true,Move,0,-71,-51,,-74,-56
6049.052,3292.5,3335.5,0.99291664,true,Move,3,80,37,,84,39
5504.637,3335.5,3338,0.99954593,true,Move,4,5,51,,9,52
5504.637,3338,3329,1,true,Move,2,35,23,,32,21
5504.637,3329,3395,0.9880817,true,Swap,3,32,21,2,84,39
5504.637,3395,3429,0.9938424,true,Move,0,-74,-56,,-79,-55
5504.637,3429,3412,1,true,Move,0,-79,-55,,-81,-51
5504.637,3412,3405,1,true,Swap,1,9,52,4,90,-30
5504.637,3405,3386,1,true,Swap,2,9,52,1,84,39
5504.637,3386,3405,0.9965543,true,Swap,2,84,39,1,9,52
5504.637,3405,3430.5,0.99537826,true,Move,1,9,52,,9,55
5504.637,3430.5,3372.5,1,true,Swap,1,32,21,3,9,55
5504.637,3372.5,3338.5,1,true,Move,4,90,-30,,91,-25
5504.637,3338.5,3310,1,true,Move,1,32,21,,28,16
5504.637,3310,3340,0.9945649,true,Move,3,9,55,,12,58
5504.637,3340,3316,1,true,Move,3,12,58,,13,55
5504.637,3316,3340,0.9956495,true,Move,1,28,16,,32,20
5504.637,3340,3371,0.9943842,true,Move,3,13,55,,11,59
5504.637,3371,3359,1,true,Move,1,32,20,,33,17
5504.637,3359,3383,0.9956495,true,Swap,4,33,17,1,91,-25
5504.637,3383,3413.5,0.99447453,true,Move,1,91,-25,,92,-29
5504.637,3413.5,3581.5,0.9699413,true,Swap,0,33,17,4,-81,-51
5504.637,3581.5,3655.5,0.9866468,true,Swap,3,33,17,0,11,59
5504.637,3655.5,3624,1,true,Move,1,92,-29,,87,-31
5504.637,3624,3573,1,true,Swap,3,87,-31,1,33,17
5504.637,3573,3543,1,true,Move,2,84,39,,84,34
5504.637,3543,3575,0.99420357,true,Move,2,84,34,,86,37
5504.637,3575,3614.5,0.9928499,true,Move,0,11,59,,9,64
5504.637,3614.5,3631.5,0.9969165,true,Move,4,-81,-51,,-80,-54
5504.637,3631.5,3621,1,true,Swap,1,86,37,2,33,17
5504.637,3621,3595.5,1,true,Move,4,-80,-54,,-76,-55
5504.637,3595.5,3528,1,true,Swap,2,-76,-55,4,33,17
5504.637,3528,3505,1,true,Move,0,9,64,,5,62
5504.637,3505,3544,0.9929401,true,Move,3,87,-31,,89,-35
5504.637,3544,3808,0.9531723,true,Swap,3,86,37,1,89,-35
5504.637,3808,3569,1,true,Swap,0,86,37,3,5,62
5504.637,3569,3508.5,1,true,Move,3,5,62,,1,57
5504.637,3508.5,3468.5,1,true,Move,2,-76,-55,,-76,-51
5504.637,3468.5,3458.5,1,true,Move,2,-76,-51,,-77,-49
5504.637,3458.5,3510.5,0.9905979,true,Move,3,1,57,,5,61
5504.637,3510.5,3544.5,0.9938424,true,Move,1,89,-35,,88,-40
5504.637,3544.5,3541.5,1,true,Move,4,33,17,,37,15
5504.637,3541.5,3388.5,1,true,Swap,2,37,15,4,-77,-49
5504.637,3388.5,3385.5,1,true,Move,2,37,15,,36,16
5504.637,3385.5,3397.5,0.9978224,true,Move,2,36,16,,36,20
5504.637,3397.5,3411.5,0.99745995,true,Move,0,86,37,,88,37
5504.637,3411.5,3417.5,0.9989106,true,Move,2,36,20,,37,20
5504.637,3417.5,3434.5,0.9969165,true,Move,4,-77,-49,,-81,-47
5504.637,3434.5,3457,0.9959209,true,Swap,3,37,20,2,5,61
5504.637,3457,3436,1,true,Move,3,37,20,,32,21
5504.637,3436,3410.5,1,true,Move,4,-81,-47,,-79,-46
5504.637,3410.5,3400,1,true,Move,3,32,21,,30,20
5009.22,3400,3410,0.9980057,true,Move,2,5,61,,5,62
5009.22,3410,3449,0.9922446,true,Move,2,5,62,,8,65
5009.22,3449,3482,0.9934338,true,Move,2,8,65,,9,68
5009.22,3482,3516,0.99323547,true,Move,4,-79,-46,,-81,-48
5009.22,3516,3504,1,true,Move,2,9,68,,5,68
5009.22,3504,3529.5,0.99492234,true,Move,4,-81,-48,,-84,-48
5009.22,3529.5,3652.5,0.9757443,true,Swap,1,88,37,0,88,-40
5009.22,3652.5,3775.5,0.9757443,true,Swap,3,88,37,1,30,20
5009.22,3775.5,3739.5,1,true,Swap,4,88,-40,0,-84,-48
5009.22,3739.5,3754.5,0.99701,true,Move,1,30,20,,34,22
5009.22,3754.5,3691.5,1,true,Swap,4,88,37,3,88,-40
5009.22,3691.5,3649,1,true,Move,0,-84,-48,,-79,-48
5009.22,3649,3656.5,0.99850386,true,Move,1,34,22,,38,23
5009.22,3656.5,3664,0.99850386,true,Move,1,38,23,,41,25
5009.22,3664,3590.5,1,true,Swap,2,88,-40,3,5,68
5009.22,3590.5,3593.5,0.9994013,true,Move,3,5,68,,7,68
5009.22,3593.5,3549.5,1,true,Move,3,7,68,,6,63
5009.22,3549.5,3524,1,true,Move,0,-79,-48,,-76,-48
5009.22,3524,3224,1,true,Swap,2,41,25,1,88,-40
5009.22,3224,3524,0.94186854,true,Swap,2,88,-40,1,41,25
5009.22,3524,3549.5,0.99492234,true,Move,3,6,63,,6,66
5009.22,3549.5,3599.5,0.9900681,true,Move,2,88,-40,,89,-44
5009.22,3599.5,3669.5,0.98612297,true,Move,2,89,-44,,93,-47
5009.22,3669.5,3672.5,0.9994013,true,Move,1,41,25,,41,27
5009.22,3672.5,3671,1,true,Move,1,41,27,,43,24
5009.22,3671,3681,0.9980057,true,Move,2,93,-47,,95,-46
5009.22,3681,3721,0.99204654,true,Move,2,95,-46,,96,-49
5009.22,3721,3672.5,1,true,Move,3,6,66,,2,61
5009.22,3672.5,3652.5,1,true,Move,2,96,-49,,99,-44
5009.22,3652.5,3697.5,0.9910568,true,Swap,3,99,-44,2,2,61
5009.22,3697.5,3723,0.99492234,true,Move,3,99,-44,,104,-42
5009.22,3723,3743,0.9960153,true,Move,2,2,61,,0,63
5009.22,3743,3743,1,true,Move,0,-76,-48,,-77,-47
5009.22,3743,3709,1,true,Move,3,104,-42,,99,-43
5009.22,3709,3709,1,true,Move,4,88,37,,88,37
5009.22,3709,3919,0.9589439,true,Swap,1,-77,-47,0,43,24
5009.22,3919,3949,0.9940289,true,Move,2,0,63,,2,66
5009.22,3949,3957.5,0.99830455,true,Move,3,99,-43,,96,-47
5009.22,3957.5,4015.5,0.98848814,true,Move,2,2,66,,-2,71
5009.22,4015.5,3998.5,1,true,Move,4,88,37,,86,37
5009.22,3998.5,4020.5,0.99561775,true,Move,2,-2,71,,3,74
5009.22,4020.5,4012,1,true,Move,1,-77,-47,,-72,-51
5009.22,4012,3985,1,true,Move,0,43,24,,42,19
5009.22,3985,4026,0.99184847,true,Move,4,86,37,,91,36
5009.22,4026,4026,1,true,Move,4,91,36,,91,36
5009.22,4026,4043,0.996612,true,Move,3,96,-47,,101,-44
5009.22,4043,4015,1,true,Move,4,91,36,,87,40
5009.22,4015,4060.5,0.99095786,true,Move,4,87,40,,92,42
5009.22,4060.5,4060.5,1,true,Move,1,-72,-51,,-72,-51
5009.22,4060.5,4065,0.99910206,true,Move,0,42,19,,46,16
4558.3906,4065,4020,1,true,Swap,4,-72,-51,1,92,42
4558.3906,4020,4032,0.99737096,true,Swap,0,92,42,1,46,16
4558.3906,4032,4015,1,true,Move,4,-72,-51,,-69,-52
4558.3906,4015,4006,1,true,Move,1,46,16,,43,13
4558.3906,4006,4031.5,0.99442154,true,Move,3,101,-44,,102,-46
4558.3906,4031.5,4010.5,1,true,Move,2,3,74,,6,71
4558.3906,4010.5,4036.5,0.99431247,true,Move,2,6,71,,8,73
4558.3906,4036.5,4062,0.99442154,true,Move,3,102,-46,,104,-47
4558.3906,4062,4028,1,true,Move,3,104,-47,,102,-45
4558.3906,4028,3983,1,true,Swap,3,8,73,2,102,-45
4558.3906,3983,4009,0.99431247,true,Move,2,102,-45,,106,-43
4558.3906,4009,4009,1,true,Move,4,-69,-52,,-69,-52
4558.3906,4009,3978,1,true,Move,2,106,-43,,105,-40
4558.3906,3978,3972.5,1,true,Move,0,92,42,,94,37
4558.3906,3972.5,3941.5,1,true,Move,0,94,37,,93,32
4558.3906,3941.5,3913,1,true,Move,3,8,73,,6,70
4558.3906,3913,3921.5,0.99813706,true,Move,4,-69,-52,,-71,-51
4558.3906,3921.5,3847.5,1,true,Swap,1,6,70,3,43,13
4558.3906,3847.5,3652.5,1,true,Swap,0,-71,-51,4,93,32
4558.3906,3652.5,3567.5,1,true,Move,0,-71,-51,,-66,-46
4558.3906,3567.5,3550.5,1,true,Move,1,6,70,,6,68
4558.3906,3550.5,3888,0.9286352,true,Swap,0,105,-40,2,-66,-46
4558.3906,3888,3798,1,true,Move,2,-66,-46,,-61,-42
4558.3906,3798,3690,1,true,Swap,0,93,32,4,105,-40
4558.3906,3690,3676.5,1,true,Move,3,43,13,,38,15
4558.3906,3676.5,3706.5,0.99344033,true,Move,0,93,32,,96,35
4558.3906,3706.5,3562.5,1,true,Swap,0,-61,-42,2,96,35
4558.3906,3562.5,3561,1,true,Move,3,38,15,,42,10
4558.3906,3561,3870,0.9344594,true,Swap,4,-61,-42,0,105,-40
4558.3906,3870,3938,0.9851932,true,Move,4,-61,-42,,-64,-47
4558.3906,3938,3933.5,1,true,Move,1,6,68,,3,68
4558.3906,3933.5,3747.5,1,true,Swap,0,96,35,2,105,-40
4558.3906,3747.5,3720.5,1,true,Move,1,3,68,,2,65
4558.3906,3720.5,3718.5,1,true,Move,2,105,-40,,102,-44
4558.3906,3718.5,3735.5,0.9962776,true,Move,4,-64,-47,,-64,-49
4558.3906,3735.5,3799.5,0.98605806,true,Move,2,102,-44,,107,-46
4558.3906,3799.5,3773.5,1,true,Move,2,107,-46,,103,-48
4558.3906,3773.5,3707.5,1,true,Swap,3,-64,-49,4,42,10
4558.3906,3707.5,3730.5,0.99496704,true,Move,2,103,-48,,106,-47
4558.3906,3730.5,3830.5,0.9783013,true,Swap,1,42,10,4,2,65
4558.3906,3830.5,3542.5,1,true,Swap,4,96,35,0,2,65
4558.3906,3542.5,3534,1,true,Move,0,2,65,,2,64
4558.3906,3534,3506,1,true,Move,4,96,35,,95,30
4558.3906,3506,3501.5,1,true,Move,1,42,10,,37,8
4558.3906,3501.5,3528.5,0.9940944,true,Move,0,2,64,,3,67
4558.3906,3528.5,3564,0.9922424,true,Move,4,95,30,,99,33
4558.3906,3564,3720,0.96635634,false,Swap,4,-64,-49,3,99,33
4558.3906,3564,3540.5,1,true,Move,4,99,33,,98,29
4558.3906,3540.5,3684,0.96900994,true,Swap,2,3,67,0,106,-47
4558.3906,3684,3684,1,true,Move,1,37,8,,36,7
4284.887,3684,3681,1,true,Move,1,36,7,,35,4
4284.887,3681,3679.5,1,true,Move,1,35,4,,35,3
4284.887,3679.5,3716.5,0.99140215,true,Move,2,3,67,,2,71
4284.887,3716.5,3740.5,0.99441457,true,Move,2,2,71,,0,74
4284.887,3740.5,3915,0.96009356,true,Swap,4,0,74,2,98,29
4284.887,3915,3893.5,1,true,Move,4,0,74,,3,72
4284.887,3893.5,3933.5,0.9907083,true,Swap,4,-64,-49,3,3,72
4284.887,3933.5,3950.5,0.9960404,true,Move,0,106,-47,,105,-50
4284.887,3950.5,3968.5,0.995808,false,Move,1,35,3,,32,8
4284.887,3950.5,3635.5,1,true,Swap,0,-64,-49,4,105,-50
4284.887,3635.5,3678,0.9901304,true,Move,0,-64,-49,,-65,-53
4284.887,3678,3667,1,true,Move,3,3,72,,7,70
4284.887,3667,3982,0.929123,true,Swap,4,-65,-53,0,105,-50
4284.887,3982,3992,0.9976689,true,Move,3,7,70,,8,71
4284.887,3992,3968,1,true,Move,3,8,71,,9,68
4284.887,3968,3948,1,true,Move,2,98,29,,96,29
4284.887,3948,3969,0.99511105,true,Move,2,96,29,,99,26
4284.887,3969,3945,1,true,Move,3,9,68,,10,65
4284.887,3945,3627,1,true,Swap,4,105,-50,0,-65,-53
4284.887,3627,3735,0.9751101,true,Swap,4,99,26,2,105,-50
4284.887,3735,3704,1,true,Move,3,10,65,,12,61
4284.887,3704,3827,0.9717026,true,Swap,0,35,3,1,-65,-53
4284.887,3827,3817,1,true,Move,2,105,-50,,102,-52
4284.887,3817,3518,1,true,Swap,1,12,61,3,-65,-53
4284.887,3518,3555,0.99140215,true,Move,2,102,-52,,105,-53
4284.887,3555,3540,1,true,Move,0,35,3,,30,8
4284.887,3540,3575.5,0.9917493,true,Move,1,12,61,,11,65
4284.887,3575.5,3626.5,0.98816824,true,Move,3,-65,-53,,-69,-55
4284.887,3626.5,3634,0.9982512,true,Move,0,30,8,,31,10
4284.887,3634,3646,0.99720335,true,Move,2,105,-53,,109,-49
4284.887,3646,3863,0.9506179,true,Swap,1,99,26,4,11,65
4284.887,3863,3887,0.99441457,true,Move,2,109,-49,,110,-51
4284.887,3887,3871.5,1,true,Move,4,11,65,,10,63
4284.887,3871.5,3925.5,0.98747665,true,Move,2,110,-51,,114,-53
4284.887,3925.5,4021.5,0.9778448,true,Swap,1,-69,-55,3,99,26
4284.887,4021.5,4042.5,0.99511105,true,Move,4,10,63,,7,66
4284.887,4042.5,4034,1,true,Move,3,99,26,,95,29
4284.887,4034,3984,1,true,Move,3,95,29,,90,24
4284.887,3984,3948.5,1,true,Move,3,90,24,,86,21
4284.887,3948.5,3891.5,1,true,Swap,0,-69,-55,1,31,10
4284.887,3891.5,3931.5,0.9907083,true,Move,2,114,-53,,118,-53
4284.887,3931.5,3949.5,0.995808,true,Move,1,31,10,,34,13
4284.887,3949.5,3985,0.9917493,true,Move,3,86,21,,90,24
4284.887,3985,4001.5,0.99615663,true,Move,3,90,24,,93,24
4284.887,4001.5,4069.5,0.98425555,true,Move,0,-69,-55,,-74,-58
4284.887,4069.5,4077,0.9982512,true,Move,4,7,66,,2,66
4284.887,4077,4092.5,0.99638915,true,Move,4,2,66,,3,68
4284.887,4092.5,4086.5,1,true,Swap,0,93,24,3,-74,-58
4284.887,4086.5,4094,0.9982512,true,Move,1,34,13,,36,10
4284.887,4094,4088,1,true,Move,4,3,68,,7,68
4027.794,4088,3824,1,true,Swap,0,7,68,4,93,24
4027.794,3824,3835,0.99727273,true,Move,0,7,68,,3,70
4027.794,3835,3824.5,1,true,Swap,1,118,-53,2,36,10
4027.794,3824.5,3836.5,0.99702513,true,Move,2,36,10,,35,15
4027.794,3836.5,3845,0.9978919,true,Move,3,-74,-58,,-71,-62
4027.794,3845,3809.5,1,true,Move,0,3,70,,2,66
4027.794,3809.5,3784,1,true,Move,1,118,-53,,120,-48
4027.794,3784,3860.5,0.9811862,true,Move,3,-71,-62,,-75,-67
4027.794,3860.5,3869,0.9978919,true,Move,3,-75,-67,,-75,-68
4027.794,3869,3809.5,1,true,Move,1,120,-48,,117,-44
4027.794,3809.5,3795.5,1,true,Move,0,2,66,,4,64
4027.794,3795.5,3786.5,1,true,Swap,1,93,24,4,117,-44
4027.794,3786.5,3764.5,1,true,Move,1,93,24,,89,24
4027.794,3764.5,4009.5,0.9409857,true,Swap,1,4,64,0,89,24
4027.794,4009.5,4026.5,0.9957882,true,Move,4,117,-44,,121,-42
4027.794,4026.5,3978,1,true,Move,1,4,64,,8,59
4027.794,3978,4037.5,0.98533624,true,Move,4,121,-42,,123,-47
4027.794,4037.5,4054.5,0.9957882,true,Move,0,89,24,,91,24
4027.794,4054.5,3984.5,1,true,Swap,1,-75,-68,3,8,59
4027.794,3984.5,3834.5,1,true,Swap,1,91,24,0,-75,-68
4027.794,3834.5,3816,1,true,Move,3,8,59,,7,57
4027.794,3816,3998,0.95581967,true,Swap,3,123,-47,4,7,57
4027.794,3998,4010,0.99702513,true,Move,2,35,15,,40,14
4027.794,4010,4010,1,true,Move,2,40,14,,42,12
4027.794,4010,4052.5,0.9895038,true,Move,3,123,-47,,125,-50
4027.794,4052.5,4036.5,1,true,Move,1,91,24,,90,19
4027.794,4036.5,4021.5,1,true,Move,2,42,12,,42,7
4027.794,4021.5,4033.5,0.99702513,true,Move,2,42,7,,43,10
4027.794,4033.5,3906.5,1,true,Swap,4,90,19,1,7,57
4027.794,3906.5,3892,1,true,Move,4,90,19,,89,15
4027.794,3892,3883.5,1,true,Move,3,125,-50,,124,-50
4027.794,3883.5,3858,1,true,Move,0,-75,-68,,-71,-69
4027.794,3858,3902,0.9891354,true,Move,4,89,15,,94,16
4027.794,3902,3876.5,1,true,Move,0,-71,-69,,-72,-65
4027.794,3876.5,3929,0.9870502,true,Swap,3,43,10,2,124,-50
4027.794,3929,3929,1,true,Move,2,124,-50,,121,-53
4027.794,3929,4260.5,0.92099273,true,Swap,0,121,-53,2,-72,-65
4027.794,4260.5,4009,1,true,Swap,1,-72,-65,2,7,57
4027.794,4009,4063,0.98668265,true,Swap,4,121,-53,0,94,16
4027.794,4063,4086.5,0.9941825,true,Move,3,43,10,,48,8
4027.794,4086.5,4129,0.9895038,true,Move,4,121,-53,,126,-53
4027.794,4129,4061,1,true,Move,1,-72,-65,,-68,-61
4027.794,4061,4214,0.96272635,true,Swap,4,48,8,3,126,-53
4027.794,4214,4187.5,1,true,Move,0,94,16,,93,12
4027.794,4187.5,4004.5,1,true,Swap,0,-68,-61,1,93,12
4027.794,4004.5,4047,0.9895038,true,Move,0,-68,-61,,-72,-62
4027.794,4047,4013,1,true,Move,3,126,-53,,127,-48
4027.794,4013,4196,0.9555824,true,Swap,1,-72,-62,0,93,12
4027.794,4196,4170.5,1,true,Move,1,-72,-62,,-68,-63
4027.794,4170.5,4120.5,1,true,Move,2,7,57,,2,52
3786.1262,4120.5,4168.5,0.98740214,true,Move,2,2,52,,-2,56
3786.1262,4168.5,4181,0.9967039,true,Move,0,93,12,,95,11
3786.1262,4181,4161,1,true,Move,2,-2,56,,-2,54
3786.1262,4161,4152.5,1,true,Move,1,-68,-63,,-70,-60
3786.1262,4152.5,4014.5,1,true,Swap,4,127,-48,3,48,8
3786.1262,4014.5,4037,0.9940749,true,Move,0,95,11,,95,16
3786.1262,4037,4211.5,0.95495665,true,Swap,4,-2,54,2,127,-48
3786.1262,4211.5,4215.5,0.99894404,true,Swap,3,-2,54,4,48,8
3786.1262,4215.5,4074.5,1,true,Swap,1,48,8,4,-70,-60
3786.1262,4074.5,4083,0.9977575,true,Move,4,-70,-60,,-75,-56
3786.1262,4083,4066,1,true,Move,4,-75,-56,,-77,-52
3786.1262,4066,4151,0.9777998,true,Move,4,-77,-52,,-82,-57
3786.1262,4151,4139.5,1,true,Move,1,48,8,,46,5
3786.1262,4139.5,3791.5,1,true,Swap,2,46,5,1,127,-48
3786.1262,3791.5,3941.5,0.9611562,true,Swap,1,-82,-57,4,127,-48
3786.1262,3941.5,3933,1,true,Move,1,-82,-57,,-77,-61
3786.1262,3933,3900,1,true,Swap,0,127,-48,4,95,16
3786.1262,3900,3905.5,0.9985484,true,Move,4,95,16,,93,21
3786.1262,3905.5,3908.5,0.999208,true,Move,0,127,-48,,128,-47
3786.1262,3908.5,3925.5,0.99552,true,Move,2,46,5,,49,2
3786.1262,3925.5,4135.5,0.9460445,true,Swap,2,128,-47,0,49,2
3786.1262,4135.5,4093,1,true,Move,1,-77,-61,,-72,-61
3786.1262,4093,4043,1,true,Move,2,128,-47,,126,-44
3786.1262,4043,4043,1,true,Move,2,126,-44,,124,-46
3786.1262,4043,4042.5,1,true,Move,4,93,21,,97,16
3786.1262,4042.5,4082.5,0.98949075,true,Move,2,124,-46,,124,-50
3786.1262,4082.5,3808,1,true,Swap,2,97,16,4,124,-50
3786.1262,3808,3876,0.9822,true,Move,1,-72,-61,,-76,-65
3786.1262,3876,3861,1,true,Swap,1,49,2,0,-76,-65
3786.1262,3861,3848,1,true,Move,1,49,2,,48,-3
3786.1262,3848,3990.5,0.96306205,true,Swap,2,124,-50,4,97,16
3786.1262,3990.5,3968.5,1,true,Move,3,-2,54,,0,52
3786.1262,3968.5,4046.5,0.97960925,true,Swap,3,124,-50,2,0,52
3786.1262,4046.5,4021,1,true,Move,3,124,-50,,120,-51
3786.1262,4021,4024,0.999208,true,Move,1,48,-3,,50,-1
3786.1262,4024,4058,0.99106,true,Move,3,120,-51,,125,-50
3786.1262,4058,4040.5,1,true,Move,1,50,-1,,46,2
3786.1262,4040.5,4038.5,1,true,Move,2,0,52,,-2,51
3786.1262,4038.5,4064,0.9932875,true,Move,4,97,16,,100,16
3786.1262,4064,4076,0.99683553,true,Move,2,-2,51,,-7,49
3786.1262,4076,4087.5,0.9969672,true,Move,4,100,16,,101,18
3786.1262,4087.5,4019,1,true,Swap,4,-7,49,2,101,18
3786.1262,4019,4052,0.99132186,true,Move,1,46,2,,50,4
3786.1262,4052,3891,1,true,Swap,3,-7,49,4,125,-50
3786.1262,3891,3874,1,true,Move,3,-7,49,,-8,46
3786.1262,3874,3891,0.99552,true,Move,4,125,-50,,126,-51
3786.1262,3891,3950.5,0.98440754,true,Move,4,126,-51,,129,-55
3786.1262,3950.5,3967.5,0.99552,true,Move,1,50,4,,49,9
3786.1262,3967.5,3926.5,1,true,Move,2,101,18,,96,16
3786.1262,3926.5,3915.5,1,true,Move,2,96,16,,94,17
3558.9587,3915.5,3885.5,1,true,Move,3,-8,46,,-3,45
3558.9587,3885.5,3858,1,true,Move,1,49,9,,45,6
3558.9587,3858,3900.5,0.9881293,true,Move,4,129,-55,,130,-59
3558.9587,3900.5,3863.5,1,true,Move,2,94,17,,90,14
3558.9587,3863.5,3838.5,1,true,Move,2,90,14,,86,15
3558.9587,3838.5,3854.5,0.9955144,true,Move,3,-3,45,,-6,46
3558.9587,3854.5,3880.5,0.99272114,true,Move,2,86,15,,88,19
3558.9587,3880.5,3897.5,0.9952347,true,Move,4,130,-59,,134,-57
3558.9587,3897.5,3896,1,true,Move,3,-6,46,,-2,47
3558.9587,3896,3851,1,true,Swap,1,88,19,2,45,6
3558.9587,3851,4178,0.91221386,true,Swap,2,134,-57,4,45,6
3558.9587,4178,4181,0.9991574,true,Move,4,45,6,,50,5
3558.9587,4181,4249,0.9810747,true,Move,0,-76,-65,,-80,-69
3558.9587,4249,4256,0.9980351,true,Move,4,50,5,,51,0
3558.9587,4256,4265.5,0.99733424,true,Move,4,51,0,,56,2
3558.9587,4265.5,4045.5,1,true,Swap,3,-80,-69,0,-2,47
3558.9587,4045.5,4035.5,1,true,Move,2,134,-57,,133,-57
3558.9587,4035.5,4068.5,0.99077046,true,Move,0,-2,47,,-7,48
3558.9587,4068.5,4086.5,0.9949551,true,Move,2,133,-57,,132,-61
3558.9587,4086.5,4003.5,1,true,Swap,2,-7,48,0,132,-61
3558.9587,4003.5,4020.5,0.9952347,true,Move,3,-80,-69,,-77,-74
3558.9587,4020.5,4257.5,0.9355764,false,Swap,3,88,19,1,-77,-74
3558.9587,4020.5,4047,0.99258167,true,Move,4,56,2,,60,1
3558.9587,4047,4167,0.9668444,false,Swap,3,-7,48,2,-77,-74
3558.9587,4047,4038.5,1,true,Move,0,132,-61,,134,-58
3558.9587,4038.5,4064,0.9928606,true,Move,3,-77,-74,,-80,-74
3558.9587,4064,4090.5,0.99258167,true,Move,1,88,19,,92,20
3558.9587,4090.5,4133,0.9881293,true,Move,0,134,-58,,136,-61
3558.9587,4133,4118.5,1,true,Move,1,92,20,,91,18
3558.9587,4118.5,4119,0.9998595,true,Move,1,91,18,,87,23
3558.9587,4119,4082,1,true,Move,2,-7,48,,-2,46
3558.9587,4082,4014,1,true,Move,0,136,-61,,131,-58
3558.9587,4014,4055,0.9885459,true,Move,2,-2,46,,1,50
3558.9587,4055,3987,1,true,Move,0,131,-58,,127,-54
3558.9587,3987,4023.5,0.9897966,true,Move,1,87,23,,92,25
3558.9587,4023.5,4018,1,true,Move,1,92,25,,91,25
3558.9587,4018,4041,0.9935583,true,Move,1,91,25,,96,24
3558.9587,4041,4058,0.9952347,true,Move,3,-80,-74,,-85,-71
3558.9587,4058,4050.5,1,true,Move,1,96,24,,93,26
